fold,indice_original,score,predicao
5,2137,0.14394186268683423,1
5,2139,0.13044245058751075,1
5,2141,0.1079382887408773,1
5,2143,0.12499258539906954,1
5,2148,0.13658791872653392,1
5,2156,0.14251611464275593,1
5,2162,0.14468804879100117,1
5,2180,0.08910813698301623,1
5,2190,0.11336245668373768,1
5,2192,0.14186329142566573,1
5,2193,0.1398902839361666,1
5,2198,0.1105096378628066,1
5,2200,0.08585526709269747,1
5,2203,-0.018589245859890857,-1
5,2204,0.03878659894445602,1
5,2205,0.08646488643127598,1
5,2219,-0.041373863858101934,-1
5,2243,0.06998023934484332,1
5,2247,0.11246982764503743,1
5,2255,0.06871386320323791,1
5,2265,0.06486052440069723,1
5,2278,0.11596406004755733,1
5,2279,0.09822271542105199,1
5,2289,0.10911351217182824,1
5,2293,0.12685084281602987,1
5,2322,0.13080771420806575,1
5,2327,0.11390739384457477,1
5,2336,0.1333707124622069,1
5,2343,-0.06046642203793251,-1
5,2349,0.12914764179651467,1
5,2353,0.11475442052976625,1
5,2355,0.13774298639283022,1
5,2356,0.11711656648198931,1
5,2359,0.07638351327361637,1
5,2365,0.10357127587883491,1
5,2368,0.06977212249203962,1
5,2371,0.09978763856889172,1
5,2382,0.10214751970083308,1
5,2383,0.0843697569614561,1
5,2385,0.0801984311134551,1
5,2393,0.020217470229400403,1
5,2396,0.10532835529912227,1
5,2403,0.12375825504409282,1
5,2408,0.1346495611287422,1
5,2419,0.11255790879176653,1
5,2421,0.1340347829154026,1
5,2427,0.11700191682649697,1
5,2428,0.13537842122908772,1
5,2430,0.10724799620626252,1
5,2433,0.09806838638091114,1
5,2443,0.06055212325667464,1
5,2454,0.1314610277557851,1
5,2466,0.12241083522941992,1
5,2469,0.14009013535587017,1
5,2472,0.1396449776108844,1
5,2475,0.11018819049181722,1
5,2479,0.13255860911354211,1
5,2482,0.12174195313794689,1
5,2489,0.043856767785531436,1
5,2491,0.1262594044713446,1
5,2493,0.07436465730008501,1
5,2494,0.051804495751014645,1
5,2496,0.13204279772684646,1
5,2502,-4.52633272686187e-05,-1
5,2504,0.1437473714216978,1
5,2511,0.10524942652535485,1
5,2529,0.10618677685900113,1
5,2530,0.13090690420970919,1
5,2538,0.07755856137918288,1
5,2539,0.1327913900440567,1
5,2541,0.14559983518685254,1
5,2551,0.11801038955915372,1
5,2557,0.13924171408588137,1
5,2558,0.1392880154727646,1
5,2560,0.11907163598697673,1
5,2568,0.09081681037607026,1
5,2573,0.10040524926849503,1
5,2590,0.10719395214948696,1
5,2593,0.1290856609351676,1
5,2599,0.1442388879966921,1
5,2604,0.04571368826558009,1
5,2612,0.08813256389025342,1
5,2632,0.12655463952106177,1
5,2635,0.1278469716780687,1
5,2645,0.09992861031358258,1
5,2665,0.10431252542877428,1
5,2667,-0.020611696480586583,-1
5,2672,0.12398526250816622,1
5,2674,0.14399477331202093,1
5,2679,0.11461592749603317,1
5,2681,0.11598480636975261,1
5,2693,0.1420641825501992,1
5,2695,0.13932949704831038,1
5,2703,0.1439451295530636,1
5,2708,0.1365745012377949,1
5,2711,0.13614221793384917,1
5,2712,0.11755538331025317,1
5,2713,0.1472723337138352,1
5,2717,0.14120671552003505,1
5,2719,0.14303750816401606,1
5,2720,-0.03477462385366048,-1
5,2731,0.08366938937640178,1
5,2733,0.12064293670271004,1
5,2734,0.03408315384300481,1
5,2736,0.13436594340715258,1
5,2738,0.12028379763853053,1
5,2739,0.14120267255133562,1
5,2740,0.08949786908130924,1
5,2744,0.0914464492364851,1
5,2745,0.15019076753003074,1
5,2747,0.09860473064641595,1
5,2752,0.13781905513362563,1
5,2768,0.049067590843345554,1
5,2772,0.11462910223581946,1
5,2779,0.12312153277257232,1
5,2782,0.06393880116751893,1
5,2785,0.13748496129597493,1
5,2786,-0.022611960081244553,-1
5,2790,0.12953582736258834,1
5,2797,0.11990457587779169,1
5,2806,0.14358406527691364,1
5,2808,0.012773703116506718,1
5,2811,0.060278551575733696,1
5,2814,0.13219756325610604,1
5,2817,0.14332214929154452,1
5,2824,0.1529518286140531,1
5,2832,0.12963568210831655,1
5,2838,-0.00445843753941666,-1
5,2839,0.06848682652435811,1
5,2844,0.10726818069586785,1
5,2849,0.09201978251875098,1
5,2852,-0.031020580939448816,-1
5,2863,0.0074911361267859244,1
5,2866,0.1171895847291266,1
5,2869,0.09566829896059864,1
5,2871,0.08880068516161249,1
5,2872,0.1384269743745677,1
5,2875,0.13425133049284022,1
5,2878,0.0681756756597317,1
5,2891,0.14014772274878307,1
5,2896,0.11833165187207467,1
5,2898,0.12884240333661973,1
5,2911,0.06922336263266876,1
5,2914,0.1143047958950058,1
5,2920,0.12478637191229563,1
5,2923,0.03650299255402162,1
5,2931,0.11126055374213706,1
5,2946,0.1491994715673144,1
5,2950,0.13630962928718077,1
5,2958,0.14987304333082163,1
5,2961,0.1415769424002572,1
5,2964,0.14095076392455336,1
5,2967,0.1409296765652474,1
5,2969,0.1505716046016205,1
5,2975,0.14524338925731767,1
5,2976,0.13303670224761593,1
5,2978,0.06041227513069991,1
5,2983,0.12619874320069535,1
5,2989,0.12015286665943897,1
5,3004,0.12694093089653852,1
5,3005,0.12262063282576946,1
5,3009,0.1277185518671029,1
5,3020,0.13063776245046865,1
5,3028,0.12424096728594464,1
5,3030,0.12393825051038082,1
5,3036,0.08636120572841888,1
5,3040,0.12236020003010034,1
5,3041,0.07123086314588195,1
5,3042,0.12464624594493984,1
5,3051,0.04694143878817225,1
5,3054,0.13037775264014634,1
5,3056,0.08945492539123162,1
5,3067,0.12304419149388612,1
5,3072,0.13614509197986047,1
5,3073,0.14665256193595855,1
5,3081,0.08283680104878294,1
5,3083,0.1449828275431071,1
5,3086,0.10313652410580143,1
5,3088,0.10812232734245664,1
